Id,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
660,2.585851508,-0.477118344,-0.83101019,82.92257495,-1.452563915,0.018611931,0.021335456,-0.000546853,-0.000566181,0.05263839
661,2.581666461,-0.376872588,-0.61344731,83.294857,-0.76811715,0.018800001,0.020927779,-0.000549043,-0.000570106,0.038868866
662,2.581666461,-0.376872588,-0.61344731,83.294857,-0.76811715,0.018800001,0.020927779,-0.000549043,-0.000570106,0.038868866
663,2.577365882,-0.286769511,-0.42641898,83.66654315,-0.196410964,0.018976082,0.020568443,-0.000551055,-0.000569721,0.026676318
664,2.577365882,-0.286769511,-0.42641898,83.66654315,-0.196410964,0.018976082,0.020568443,-0.000551055,-0.000569721,0.026676318
665,2.573033959,-0.20689808,-0.268555779,84.03761666,0.267620968,0.019134397,0.020255093,-0.000552846,-0.000568274,0.016162453
666,2.573033959,-0.20689808,-0.268555779,84.03761666,0.267620968,0.019134397,0.020255093,-0.000552846,-0.000568274,0.016162453
667,2.568695113,-0.138081283,-0.137503401,84.40807038,0.628935018,0.01927461,0.019985662,-0.000554479,-0.000566601,0.007322405
668,2.568695113,-0.138081283,-0.137503401,84.40807038,0.628935018,0.01927461,0.019985662,-0.000554479,-0.000566601,0.007322405
669,2.564382816,-0.080519871,-0.031899734,84.7779025,0.89825938,0.019394688,0.019761639,-0.000555963,-0.00056494,2.79E-05
670,2.564382816,-0.080519871,-0.031899734,84.7779025,0.89825938,0.019394688,0.019761639,-0.000555963,-0.00056494,2.79E-05
671,2.560134917,-0.033560096,0.049735681,85.14711771,1.089232248,0.019491664,0.019581721,-0.000557252,-0.00056342,-0.00585773
672,2.560134917,-0.033560096,0.049735681,85.14711771,1.089232248,0.019491664,0.019581721,-0.000557252,-0.00056342,-0.00585773
673,2.555978296,0.003649106,0.109613261,85.51572649,1.215288094,0.019564421,0.019440196,-0.000558332,-0.000562115,-0.01045331
674,2.555978296,0.003649106,0.109613261,85.51572649,1.215288094,0.019564421,0.019440196,-0.000558332,-0.000562115,-0.01045331
675,2.551917642,0.032076333,0.150484611,85.88374224,1.28866039,0.019613869,0.019329679,-0.000559217,-0.00056103,-0.01387752
676,2.551917642,0.032076333,0.150484611,85.88374224,1.28866039,0.019613869,0.019329679,-0.000559217,-0.00056103,-0.01387752
677,2.547939373,0.052816545,0.175306824,86.25117811,1.320304757,0.019641788,0.019243798,-0.000559916,-0.000560162,-0.016251222
678,2.547939373,0.052816545,0.175306824,86.25117811,1.320304757,0.019641788,0.019243798,-0.000559916,-0.000560162,-0.016251222
679,2.54401419,0.067050432,0.1871194,86.61804412,1.319503693,0.019650518,0.019177822,-0.00056043,-0.000559489,-0.017697419
680,2.54401419,0.067050432,0.1871194,86.61804412,1.319503693,0.019650518,0.019177822,-0.00056043,-0.000559489,-0.017697419
681,2.54011457,0.076339842,0.189352476,86.98434623,1.292115651,0.019643679,0.01912706,-0.000560748,-0.000559025,-0.018323299
682,2.54011457,0.076339842,0.189352476,86.98434623,1.292115651,0.019643679,0.01912706,-0.000560748,-0.000559025,-0.018323299
683,2.536217992,0.081384136,0.185270083,87.35008677,1.2409787,0.019624691,0.019087524,-0.000560925,-0.000558715,-0.018256341
684,2.536217992,0.081384136,0.185270083,87.35008677,1.2409787,0.019624691,0.019087524,-0.000560925,-0.000558715,-0.018256341
685,2.532312672,0.082927188,0.176947058,87.7152655,1.169765248,0.019595752,0.019056888,-0.000561007,-0.0005585,-0.017665525
686,2.532312672,0.082927188,0.176947058,87.7152655,1.169765248,0.019595752,0.019056888,-0.000561007,-0.0005585,-0.017665525
687,2.528397447,0.081745741,0.165809332,88.07988095,1.082245183,0.019558399,0.01903364,-0.000561017,-0.000558358,-0.016705187
688,2.528397447,0.081745741,0.165809332,88.07988095,1.082245183,0.019558399,0.01903364,-0.000561017,-0.000558358,-0.016705187
689,2.524469614,0.078587036,0.152869859,88.44393167,0.982072285,0.019514449,0.019016046,-0.000560966,-0.000558277,-0.015505605
690,2.524469614,0.078587036,0.152869859,88.44393167,0.982072285,0.019514449,0.019016046,-0.000560966,-0.000558277,-0.015505605
691,2.520535385,0.074125859,0.139105164,88.8074163,0.871740908,0.019466334,0.019002105,-0.00056086,-0.000558248,-0.014164141
692,2.520535385,0.074125859,0.139105164,88.8074163,0.871740908,0.019466334,0.019002105,-0.00056086,-0.000558248,-0.014164141
693,2.51659723,0.068617686,0.125204895,89.17033402,0.753269403,0.019415766,0.018990333,-0.000560738,-0.00055824,-0.012765626
694,2.51659723,0.068617686,0.125204895,89.17033402,0.753269403,0.019415766,0.018990333,-0.000560738,-0.00055824,-0.012765626
695,2.51265822,0.062230495,0.11109367,89.53268455,0.630417445,0.019363153,0.018980501,-0.000560623,-0.000558224,-0.011393533
696,2.51265822,0.062230495,0.11109367,89.53268455,0.630417445,0.019363153,0.018980501,-0.000560623,-0.000558224,-0.011393533
697,2.50871934,0.055327606,0.096607852,89.89446783,0.507388947,0.019308881,0.018972402,-0.000560504,-0.000558209,-0.010093107
698,2.50871934,0.055327606,0.096607852,89.89446783,0.507388947,0.019308881,0.018972402,-0.000560504,-0.000558209,-0.010093107
699,2.504781722,0.048142501,0.081773561,90.25568391,0.387863576,0.019253732,0.018965386,-0.000560378,-0.000558202,-0.008880589
700,2.504781722,0.048142501,0.081773561,90.25568391,0.387863576,0.019253732,0.018965386,-0.000560378,-0.000558202,-0.008880589
701,2.500843673,0.040887497,0.066676491,90.61633277,0.275080488,0.01919865,0.018958586,-0.000560243,-0.000558203,-0.007752587
702,2.500843673,0.040887497,0.066676491,90.61633277,0.275080488,0.01919865,0.018958586,-0.000560243,-0.000558203,-0.007752587
703,2.496858729,0.03367284,0.051647774,90.97641345,0.171353359,0.01914376,0.018950666,-0.000560091,-0.000558211,-0.006700248
704,2.496858729,0.03367284,0.051647774,90.97641345,0.171353359,0.01914376,0.018950666,-0.000560091,-0.000558211,-0.006700248
705,2.492353503,0.026694738,0.037076408,91.33588829,0.078224987,0.019082955,0.018934801,-0.000559866,-0.00055817,-0.005716321
706,2.492353503,0.026694738,0.037076408,91.33588829,0.078224987,0.019082955,0.018934801,-0.000559866,-0.00055817,-0.005716321
707,2.487220702,0.02005851,0.023299451,91.69466737,-0.003315507,0.019014628,0.01890874,-0.00055956,-0.000558067,-0.004793494
708,2.487220702,0.02005851,0.023299451,91.69466737,-0.003315507,0.019014628,0.01890874,-0.00055956,-0.000558067,-0.004793494
709,2.481648922,0.013866513,0.010651911,92.05267251,-0.07290521,0.018941307,0.018874427,-0.000559206,-0.00055793,-0.003930848
710,2.481648922,0.013866513,0.010651911,92.05267251,-0.07290521,0.018941307,0.018874427,-0.000559206,-0.00055793,-0.003930848
711,2.475865342,0.00820239,-0.000650974,92.409857,-0.130524421,0.018866474,0.018834847,-0.000558829,-0.000557777,-0.003128824
712,2.475865342,0.00820239,-0.000650974,92.409857,-0.130524421,0.018866474,0.018834847,-0.000558829,-0.000557777,-0.003128824
713,2.47005058,0.003137923,-0.010441535,92.76620423,-0.176556545,0.01879312,0.018792602,-0.000558447,-0.000557618,-0.002389768
714,2.47005058,0.003137923,-0.010441535,92.76620423,-0.176556545,0.01879312,0.018792602,-0.000558447,-0.000557618,-0.002389768
715,2.464307853,-0.001330165,-0.018570444,93.12171801,-0.211796334,0.018722913,0.018749293,-0.00055807,-0.000557464,-0.001720007
716,2.464307853,-0.001330165,-0.018570444,93.12171801,-0.211796334,0.018722913,0.018749293,-0.00055807,-0.000557464,-0.001720007
717,2.458666989,-0.005124702,-0.02499333,93.47641156,-0.237221938,0.018656307,0.018705521,-0.000557712,-0.000557309,-0.001128291
718,2.458666989,-0.005124702,-0.02499333,93.47641156,-0.237221938,0.018656307,0.018705521,-0.000557712,-0.000557309,-0.001128291
719,2.453113899,-0.008287845,-0.029747916,93.83029894,-0.253866979,0.018593226,0.018661122,-0.000557368,-0.000557159,-0.000621089
720,2.453113899,-0.008287845,-0.029747916,93.83029894,-0.253866979,0.018593226,0.018661122,-0.000557368,-0.000557159,-0.000621089
721,2.447619147,-0.010781597,-0.032972119,94.18339073,-0.262759829,0.018533187,0.018615706,-0.000557043,-0.000556994,-0.000202547
722,2.447619147,-0.010781597,-0.032972119,94.18339073,-0.262759829,0.018533187,0.018615706,-0.000557043,-0.000556994,-0.000202547
723,2.442149952,-0.012654408,-0.034818825,94.53569286,-0.26494714,0.018475651,0.018568838,-0.000556731,-0.000556819,0.000128125
724,2.442149952,-0.012654408,-0.034818825,94.53569286,-0.26494714,0.018475651,0.018568838,-0.000556731,-0.000556819,0.000128125
725,2.43668893,-0.014006885,-0.035445652,94.88720761,-0.261487279,0.018419984,0.018520341,-0.000556434,-0.000556632,0.000370983
726,2.43668893,-0.014006885,-0.035445652,94.88720761,-0.261487279,0.018419984,0.018520341,-0.000556434,-0.000556632,0.000370983
727,2.431221098,-0.014853128,-0.035110327,95.23793499,-0.253043391,0.018365758,0.018470393,-0.000556148,-0.000556428,0.000526458
728,2.431221098,-0.014853128,-0.035110327,95.23793499,-0.253043391,0.018365758,0.018470393,-0.000556148,-0.000556428,0.000526458
729,2.42574867,-0.015187306,-0.033967976,95.58787409,-0.240549495,0.018312881,0.01841904,-0.000555868,-0.000556215,0.000605172
730,2.42574867,-0.015187306,-0.033967976,95.58787409,-0.240549495,0.018312881,0.01841904,-0.000555868,-0.000556215,0.000605172
731,2.420273957,-0.015104861,-0.032183888,95.93702443,-0.224894363,0.018261309,0.018366287,-0.000555599,-0.000555992,0.000619519
732,2.420273957,-0.015104861,-0.032183888,95.93702443,-0.224894363,0.018261309,0.018366287,-0.000555599,-0.000555992,0.000619519
733,2.41480129,-0.014687107,-0.029904252,96.28538595,-0.206885932,0.018210943,0.018312419,-0.000555339,-0.000555756,0.000578997
734,2.41480129,-0.014687107,-0.029904252,96.28538595,-0.206885932,0.018210943,0.018312419,-0.000555339,-0.000555756,0.000578997
735,2.409334044,-0.013970142,-0.027254786,96.63295925,-0.187284124,0.018161533,0.018257793,-0.000555083,-0.000555513,0.000493282
736,2.409334044,-0.013970142,-0.027254786,96.63295925,-0.187284124,0.018161533,0.018257793,-0.000555083,-0.000555513,0.000493282
737,2.403875536,-0.013035745,-0.024348255,96.97974538,-0.166787532,0.018112864,0.018202662,-0.000554833,-0.000555266,0.000371674
738,2.403875536,-0.013035745,-0.024348255,96.97974538,-0.166787532,0.018112864,0.018202662,-0.000554833,-0.000555266,0.000371674
739,2.398425459,-0.011919275,-0.021281969,97.32574558,-0.146028849,0.018064828,0.018147197,-0.000554589,-0.000555012,0.00022223
740,2.398425459,-0.011919275,-0.021281969,97.32574558,-0.146028849,0.018064828,0.018147197,-0.000554589,-0.000555012,0.00022223
741,2.39298403,-0.010695308,-0.018145418,97.67096106,-0.125563229,0.018017319,0.018091553,-0.000554349,-0.000554756,5.23E-05
742,2.39298403,-0.010695308,-0.018145418,97.67096106,-0.125563229,0.018017319,0.018091553,-0.000554349,-0.000554756,5.23E-05
743,2.387550369,-0.009386299,-0.015025229,98.015393,-0.105834132,0.01797018,0.018035869,-0.000554113,-0.000554493,-0.000131763
744,2.387550369,-0.009386299,-0.015025229,98.015393,-0.105834132,0.01797018,0.018035869,-0.000554113,-0.000554493,-0.000131763
745,2.382123934,-0.008042923,-0.011991354,98.35904249,-0.087219636,0.017923285,0.017980275,-0.000553879,-0.000554229,-0.000323676
746,2.382123934,-0.008042923,-0.011991354,98.35904249,-0.087219636,0.017923285,0.017980275,-0.000553879,-0.000554229,-0.000323676
747,2.376704628,-0.006690591,-0.009100876,98.70191057,-0.070019618,0.017876508,0.017924866,-0.000553647,-0.000553963,-0.000518107
748,2.376704628,-0.006690591,-0.009100876,98.70191057,-0.070019618,0.017876508,0.017924866,-0.000553647,-0.000553963,-0.000518107
749,2.370818595,-0.00537808,-0.006262067,99.04396786,-0.054828662,0.017846015,0.017865526,-0.000553355,-0.000553647,-0.000712566
750,2.370818595,-0.00537808,-0.006262067,99.04396786,-0.054828662,0.017846015,0.017865526,-0.000553355,-0.000553647,-0.000712566
751,2.363936097,-0.004134893,-0.003822707,99.38510173,-0.041102571,0.017812056,0.017826448,-0.000552967,-0.000553198,-0.000905011
752,2.363936097,-0.004134893,-0.003822707,99.38510173,-0.041102571,0.017812056,0.017826448,-0.000552967,-0.000553198,-0.000905011
753,2.356587587,-0.002938504,-0.001683911,99.72521536,-0.029067771,0.017773459,0.017784655,-0.000552527,-0.000552717,-0.001084987
754,2.356587587,-0.002938504,-0.001683911,99.72521536,-0.029067771,0.017773459,0.017784655,-0.000552527,-0.000552717,-0.001084987
755,2.348967298,-0.001848653,0.000181839,100.0642466,-0.018857971,0.017732431,0.017740659,-0.000552058,-0.00055221,-0.00124917
756,2.348967298,-0.001848653,0.000181839,100.0642466,-0.018857971,0.017732431,0.017740659,-0.000552058,-0.00055221,-0.00124917
757,2.341346089,-0.000872839,0.001770738,100.4021772,-0.010453497,0.017691085,0.017696617,-0.00055159,-0.000551707,-0.001396203
758,2.341346089,-0.000872839,0.001770738,100.4021772,-0.010453497,0.017691085,0.017696617,-0.00055159,-0.000551707,-0.001396203
759,2.333869085,-1.75E-05,0.00308392,100.739019,-0.003789167,0.017650638,0.017653795,-0.000551132,-0.000551213,-0.0015252
760,2.333869085,-1.75E-05,0.00308392,100.739019,-0.003789167,0.017650638,0.017653795,-0.000551132,-0.000551213,-0.0015252
761,2.326571726,0.000719079,0.004127069,101.0747964,0.001236924,0.01761143,0.01761254,-0.000550689,-0.000550738,-0.001635535
762,2.326571726,0.000719079,0.004127069,101.0747964,0.001236924,0.01761143,0.01761254,-0.000550689,-0.000550738,-0.001635535
763,2.319418467,0.001333971,0.004915041,101.4095332,0.00474709,0.017573217,0.017572608,-0.000550254,-0.000550278,-0.001727242
764,2.319418467,0.001333971,0.004915041,101.4095332,0.00474709,0.017573217,0.017572608,-0.000550254,-0.000550278,-0.001727242
765,2.312351462,0.001829796,0.005468431,101.7432463,0.00687026,0.017535554,0.017533529,-0.000549825,-0.000549828,-0.001800573
766,2.312351462,0.001829796,0.005468431,101.7432463,0.00687026,0.017535554,0.017533529,-0.000549825,-0.000549828,-0.001800573
767,2.305317645,0.002206517,0.005796622,102.0759439,0.00779538,0.017498014,0.017494883,-0.0005494,-0.000549381,-0.001856638
768,2.305317645,0.002206517,0.005796622,102.0759439,0.00779538,0.017498014,0.017494883,-0.0005494,-0.000549381,-0.001856638
769,2.298284508,0.002495058,0.005939557,102.4076283,0.007635233,0.017460342,0.017456371,-0.000548965,-0.000548936,-0.001895566
770,2.298284508,0.002495058,0.005939557,102.4076283,0.007635233,0.017460342,0.017456371,-0.000548965,-0.000548936,-0.001895566
771,2.249615854,0.002668481,0.005928268,102.7367521,0.006507117,0.017137468,0.017132929,-0.00054434,-0.000544299,-0.00191873
772,2.249615854,0.002668481,0.005928268,102.7367521,0.006507117,0.017137468,0.017132929,-0.00054434,-0.000544299,-0.00191873
773,1.78156402,0.00278698,0.005797115,103.0337865,0.004564974,0.014009342,0.014004938,-0.000628976,-0.000628943,-0.00192792
774,1.78156402,0.00278698,0.005797115,103.0337865,0.004564974,0.014009342,0.014004938,-0.000628976,-0.000628943,-0.00192792
775,0.69643847,0.002760607,0.00560554,103.2224642,0.001899011,0.00810837,0.008105044,-0.002853741,-0.002854429,-0.001927106
776,0.69643847,0.002760607,0.00560554,103.2224642,0.001899011,0.00810837,0.008105044,-0.002853741,-0.002854429,-0.001927106
777,-1.30636209,0.002607215,0.005284208,103.1898174,-0.001204819,-0.002234198,-0.002233515,-0.007629642,-0.007633532,-0.00192188
778,-1.30636209,0.002607215,0.005284208,103.1898174,-0.001204819,-0.002234198,-0.002233515,-0.007629642,-0.007633532,-0.00192188
779,-4.352125794,0.002454241,0.00535659,102.7937859,-0.006873575,-0.017188594,-0.017190268,-0.014775103,-0.014789453,-0.0019144
780,-4.352125794,0.002454241,0.00535659,102.7937859,-0.006873575,-0.017188594,-0.017190268,-0.014775103,-0.014789453,-0.0019144
781,-7.265094264,0.001787452,0.006178413,101.9478968,-0.017840992,-0.049788755,-0.049866291,-0.031848322,-0.031898774,-0.00195639
782,-7.265094264,0.001787452,0.006178413,101.9478968,-0.017840992,-0.049788755,-0.049866291,-0.031848322,-0.031898774,-0.00195639
783,-8.187715362,0.001586869,0.008685225,100.8098471,0.084306203,-0.129347203,-0.129711383,-0.075159715,-0.075242461,-0.002115359
784,-8.187715362,0.001586869,0.008685225,100.8098471,0.084306203,-0.129347203,-0.129711383,-0.075159715,-0.075242461,-0.002115359
785,-8.26465252,0.008108707,0.012406029,99.62754559,0.514644198,-0.106089081,-0.106485503,-0.144153681,-0.143987854,-0.002266142
786,-8.26465252,0.008108707,0.012406029,99.62754559,0.514644198,-0.106089081,-0.106485503,-0.144153681,-0.143987854,-0.002266142
787,-8.537108257,0.035909059,0.065067231,98.45544788,1.479775322,-0.077917915,-0.075426452,-0.091209948,-0.090034734,-0.001599009
788,-8.537108257,0.035909059,0.065067231,98.45544788,1.479775322,-0.077917915,-0.075426452,-0.091209948,-0.090034734,-0.001599009
789,-8.636237612,0.051493367,0.111372411,97.20680533,3.416733266,-0.164678195,-0.168780604,-0.040835247,-0.039835664,-0.002015505
790,-8.636237612,0.051493367,0.111372411,97.20680533,3.416733266,-0.164678195,-0.168780604,-0.040835247,-0.039835664,-0.002015505
791,-8.322805085,0.347607443,0.355606181,95.96291221,6.058967823,-0.054083117,-0.052207318,-0.073043518,-0.069517396,0.004782507
792,-8.322805085,0.347607443,0.355606181,95.96291221,6.058967823,-0.054083117,-0.052207318,-0.073043518,-0.069517396,0.004782507
793,-9.097593139,0.263884688,0.868774473,94.70225162,9.111089397,-0.118430748,-0.107591425,-0.124928089,-0.107986175,0.007808435
794,-9.097593139,0.263884688,0.868774473,94.70225162,9.111089397,-0.118430748,-0.107591425,-0.124928089,-0.107986175,0.007808435
795,-8.905591953,0.460225335,1.058832882,93.40503677,14.88945172,-0.117526925,-0.139537525,-0.113675222,-0.116520165,-0.006102825
796,-8.905591953,0.460225335,1.058832882,93.40503677,14.88945172,-0.117526925,-0.139537525,-0.113675222,-0.116520165,-0.006102825
797,-8.425722495,1.037336788,2.373595076,92.18239184,19.05626176,-0.08102672,-0.066550954,-0.054236238,-0.046617891,0.016375099
798,-8.425722495,1.037336788,2.373595076,92.18239184,19.05626176,-0.08102672,-0.066550954,-0.054236238,-0.046617891,0.016375099
799,-8.52100502,0.604866846,2.936326226,90.95109376,26.69803743,-0.168327856,-0.171408735,-0.08013545,-0.043040455,-0.029174297
800,-8.52100502,0.604866846,2.936326226,90.95109376,26.69803743,-0.168327856,-0.171408735,-0.08013545,-0.043040455,-0.029174297
801,-7.882382667,2.215275478,4.200309051,89.7476233,34.94800136,-0.066247903,-0.063303609,-0.139745348,-0.07634624,-0.047545897
802,-7.882382667,2.215275478,4.200309051,89.7476233,34.94800136,-0.066247903,-0.063303609,-0.139745348,-0.07634624,-0.047545897
803,-8.424875751,1.345205341,6.229669928,88.57187445,41.19120401,-0.165652284,-0.11337804,-0.089566271,-0.099066671,-0.096436363
804,-8.424875751,1.345205341,6.229669928,88.57187445,41.19120401,-0.165652284,-0.11337804,-0.089566271,-0.099066671,-0.096436363
805,-8.01974107,2.542828625,6.611517139,87.3717211,54.157317,-0.076893283,-0.133307159,-0.082706431,-0.113025294,-0.197424974
806,-8.01974107,2.542828625,6.611517139,87.3717211,54.157317,-0.076893283,-0.133307159,-0.082706431,-0.113025294,-0.197424974
807,-8.152660046,2.396469301,9.442287493,86.23572921,61.30060634,-0.153346923,-0.093898565,-0.137803975,-0.122379297,-0.244710426
808,-8.152660046,2.396469301,9.442287493,86.23572921,61.30060634,-0.153346923,-0.093898565,-0.137803975,-0.122379297,-0.244710426
809,-7.96093155,2.943365668,10.33536414,85.05186266,74.71144375,-0.098255727,-0.155361969,-0.115403539,-0.105612709,-0.420661139
810,-7.96093155,2.943365668,10.33536414,85.05186266,74.71144375,-0.098255727,-0.155361969,-0.115403539,-0.105612709,-0.420661139
811,-7.495629743,3.40239568,12.9384263,83.97767775,83.92299619,-0.144864291,-0.099020573,-0.083668779,-0.082267542,-0.526765481
812,-7.495629743,3.40239568,12.9384263,83.97767775,83.92299619,-0.144864291,-0.099020573,-0.083668779,-0.082267542,-0.526765481
813,-7.240780548,3.848651999,13.28952141,82.8848254,99.86621891,-0.111751197,-0.155560622,-0.15801998,-0.044747642,-0.739631082
814,-7.240780548,3.848651999,13.28952141,82.8848254,99.86621891,-0.111751197,-0.155560622,-0.15801998,-0.044747642,-0.739631082
815,-6.910269272,4.791587469,15.42090019,81.90621642,111.6521429,-0.119050306,-0.104376103,-0.136884825,-0.039899345,-0.830065586
816,-6.910269272,4.791587469,15.42090019,81.90621642,111.6521429,-0.119050306,-0.104376103,-0.136884825,-0.039899345,-0.830065586
817,-6.924703866,4.649314622,15.20173866,80.86146736,129.6885503,-0.138767222,-0.150105526,-0.07180575,-0.038710122,-1.020167928
818,-6.924703866,4.649314622,15.20173866,80.86146736,129.6885503,-0.138767222,-0.150105526,-0.07180575,-0.038710122,-1.020167928
819,-5.670657167,5.814077655,16.66068111,79.96299204,144.5715499,-0.069678509,-0.107513843,-0.155831567,-0.040048075,-1.094636143
820,-5.670657167,5.814077655,16.66068111,79.96299204,144.5715499,-0.069678509,-0.107513843,-0.155831567,-0.040048075,-1.094636143
821,-6.258902651,5.022821225,16.38153616,79.05064589,164.3184828,-0.163841326,-0.143689721,-0.239210391,-0.037725061,-1.243774763
822,-6.258902651,5.022821225,16.38153616,79.05064589,164.3184828,-0.163841326,-0.143689721,-0.239210391,-0.037725061,-1.243774763
823,-5.220829208,6.283237157,17.43838837,78.20834464,182.5973919,-0.097856268,-0.08922924,-0.265198556,-0.03735664,-1.32377002
824,-5.220829208,6.283237157,17.43838837,78.20834464,182.5973919,-0.097856268,-0.08922924,-0.265198556,-0.03735664,-1.32377002
825,-5.545297833,5.998873764,17.63760138,77.41020375,202.2129071,-0.080983886,-0.146788538,-0.209994333,-0.033042395,-1.396578104
826,-5.545297833,5.998873764,17.63760138,77.41020375,202.2129071,-0.080983886,-0.146788538,-0.209994333,-0.033042395,-1.396578104
827,-4.902103458,6.389646554,18.01665202,76.61573576,222.7157176,-0.13881403,-0.081786232,-0.140685703,-0.031298515,-1.459478233
828,-4.902103458,6.389646554,18.01665202,76.61573576,222.7157176,-0.13881403,-0.081786232,-0.140685703,-0.031298515,-1.459478233
829,-4.820907801,6.175551707,18.32875321,75.89770553,243.4380966,-0.082526464,-0.140873764,-0.113908695,-0.028812431,-1.521276888
830,-4.820907801,6.175551707,18.32875321,75.89770553,243.4380966,-0.082526464,-0.140873764,-0.113908695,-0.028812431,-1.521276888
831,-4.173768124,6.652357375,17.81587902,75.21830829,267.7114987,-0.056495408,-0.100578625,-0.099857499,-0.026529851,-1.557359625
832,-4.173768124,6.652357375,17.81587902,75.21830829,267.7114987,-0.056495408,-0.100578625,-0.099857499,-0.026529851,-1.557359625
833,-3.809759803,6.945892812,18.16262806,74.63103488,290.3683754,-0.034028046,-0.078589944,-0.068734074,-0.023881848,-1.530358958
834,-3.809759803,6.945892812,18.16262806,74.63103488,290.3683754,-0.034028046,-0.078589944,-0.068734074,-0.023881848,-1.530358958
835,-4.550619422,6.285252189,17.53651256,74.00209238,315.940976,-0.109023068,-0.130410387,-0.118219225,-0.021864904,-1.521935777
836,-4.550619422,6.285252189,17.53651256,74.00209238,315.940976,-0.109023068,-0.130410387,-0.118219225,-0.021864904,-1.521935777
837,-4.065603894,6.439239975,17.38871456,73.34970578,342.3964187,-0.10080469,-0.094495234,-0.183159026,-0.02158273,-1.521271468
838,-4.065603894,6.439239975,17.38871456,73.34970578,342.3964187,-0.10080469,-0.094495234,-0.183159026,-0.02158273,-1.521271468
839,-3.595946929,6.728578503,18.37109688,72.77807715,366.3919264,-0.060983006,-0.058632624,-0.220416343,-0.020004742,-1.50189138
840,-3.595946929,6.728578503,18.37109688,72.77807715,366.3919264,-0.060983006,-0.058632624,-0.220416343,-0.020004742,-1.50189138
841,-3.641118137,6.800595262,19.1737019,72.24077388,389.9261596,-0.029855183,-0.06681959,-0.185944073,-0.017543716,-1.490666626
842,-3.641118137,6.800595262,19.1737019,72.24077388,389.9261596,-0.029855183,-0.06681959,-0.185944073,-0.017543716,-1.490666626
843,-3.786177283,6.659630193,18.86416272,71.67683395,416.0336177,-0.011470399,-0.099575058,-0.109896035,-0.016165649,-1.493136905
844,-3.786177283,6.659630193,18.86416272,71.67683395,416.0336177,-0.011470399,-0.099575058,-0.109896035,-0.016165649,-1.493136905
845,-3.512321515,6.641944667,18.51019214,71.12340652,443.3109286,-0.003862307,-0.076006726,-0.073387511,-0.015410888,-1.482501778
846,-3.512321515,6.641944667,18.51019214,71.12340652,443.3109286,-0.003862307,-0.076006726,-0.073387511,-0.015410888,-1.482501778
847,-3.327948347,6.714429697,18.91338677,70.60961918,469.3405336,0.006208251,-0.046762682,-0.120952495,-0.014159671,-1.462851848
848,-3.327948347,6.714429697,18.91338677,70.60961918,469.3405336,0.006208251,-0.046762682,-0.120952495,-0.014159671,-1.462851848
849,-3.31781353,6.828215892,19.4804932,70.10767581,494.6915621,0.017326413,-0.029384154,-0.126321888,-0.011950228,-1.44591404
850,-3.31781353,6.828215892,19.4804932,70.10767581,494.6915621,0.017326413,-0.029384154,-0.126321888,-0.011950228,-1.44591404
851,-3.246971307,6.900651955,19.90413198,69.60860197,519.7807943,0.028617105,-0.01871432,-0.076907977,-0.009617097,-1.43192296
852,-3.246971307,6.900651955,19.90413198,69.60860197,519.7807943,0.028617105,-0.01871432,-0.076907977,-0.009617097,-1.43192296
853,-3.146696327,6.810038887,20.22554029,69.12534283,544.7094021,0.036552608,-0.014749249,-0.055778386,-0.007543787,-1.426884211
854,-3.146696327,6.810038887,20.22554029,69.12534283,544.7094021,0.036552608,-0.014749249,-0.055778386,-0.007543787,-1.426884211
855,-3.183523523,6.699041884,20.63026513,68.64611456,569.3898014,0.036426924,-0.017449303,-0.069705235,-0.005740102,-1.445599236
856,-3.183523523,6.699041884,20.63026513,68.64611456,569.3898014,0.036426924,-0.017449303,-0.069705235,-0.005740102,-1.445599236
857,-3.331247071,6.686920878,20.94026961,68.15203518,594.2383106,0.034744574,-0.021408153,-0.072236376,-0.004095712,-1.481113801
858,-3.331247071,6.686920878,20.94026961,68.15203518,594.2383106,0.034744574,-0.021408153,-0.072236376,-0.004095712,-1.481113801
859,-3.440030539,6.686703203,20.99510719,67.63654972,619.5802221,0.03533188,-0.02480914,-0.046885142,-0.002688159,-1.518605709
860,-3.440030539,6.686703203,20.99510719,67.63654972,619.5802221,0.03533188,-0.02480914,-0.046885142,-0.002688159,-1.518605709
861,-3.473800924,6.569822595,20.85986362,67.1118961,645.4596931,0.039211414,-0.027280811,-0.025984469,-0.001583004,-1.555159708
862,-3.473800924,6.569822595,20.85986362,67.1118961,645.4596931,0.039211414,-0.027280811,-0.025984469,-0.001583004,-1.555159708
863,-3.524790921,6.429332457,20.7430479,66.5809842,671.7194538,0.047936744,-0.027923948,-0.01602809,-0.000760933,-1.598657536
864,-3.524790921,6.429332457,20.7430479,66.5809842,671.7194538,0.047936744,-0.027923948,-0.01602809,-0.000760933,-1.598657536
865,-3.45013196,6.503789585,20.60015945,66.04865962,698.4150623,0.102351303,-0.003100413,-0.007138663,-0.000308978,-1.636832255
866,-3.45013196,6.503789585,20.60015945,66.04865962,698.4150623,0.102351303,-0.003100413,-0.007138663,-0.000308978,-1.636832255
867,-3.166077794,6.739059108,20.42428141,65.54444938,720,0.222522556,0.04975259,-4.80E-05,-0.000123244,-1.635678494
